Gene_enc,drug_name_pgx_enc,atc_level2_clean_enc,atc_level4_clean_enc,Significance_enc,pmid_n,is_rsid,is_starallele,has_copy_number,variant_len,sentence_len_w,notes_len_w,y_primary,y_toxicity,y_efficacy,y_metabolism,y_dosage,y_other,y_pd
8,139,5,8,2,1,1,0,0,8,18,1,1,1,0,0,0,0,0
188,95,18,33,2,1,1,0,0,8,17,15,0,0,0,0,0,1,0
632,122,5,8,2,1,1,0,0,9,17,6,1,1,0,0,0,0,0
810,70,7,13,4,1,1,0,0,9,22,34,0,0,1,0,0,0,0
48,44,18,33,4,1,1,0,0,9,23,36,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
29,93,5,8,2,1,1,0,0,9,18,25,0,0,1,0,0,0,0
201,104,5,8,2,1,1,0,0,9,17,20,1,1,1,0,0,0,0
246,73,18,33,4,1,1,0,0,9,18,155,0,0,1,0,0,0,0
603,75,4,5,4,1,1,0,0,9,16,52,1,1,0,1,0,0,0
190,95,18,33,2,1,1,0,0,8,16,23,0,0,0,0,0,1,0
421,101,18,33,2,1,1,0,0,9,16,1,1,1,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
36,87,6,9,2,1,1,0,0,10,15,7,1,1,0,0,0,0,0
247,89,5,8,4,1,0,1,0,73,22,139,1,1,0,1,0,0,0
278,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
242,94,5,7,2,1,1,0,0,10,20,1,1,1,0,1,0,0,0
946,56,6,11,2,1,0,1,0,9,15,20,1,1,1,0,0,0,0
800,19,18,33,2,2,1,0,0,9,22,10,0,0,1,0,0,0,0
246,30,1,2,2,1,0,1,0,18,20,20,0,0,1,0,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
651,53,13,23,4,1,1,0,0,8,14,37,0,0,1,0,0,0,0
242,94,5,7,4,1,1,0,0,10,18,1,1,1,0,1,0,0,0
247,86,17,32,4,1,0,0,0,31,23,114,0,0,0,1,0,0,0
525,72,11,19,2,1,1,0,0,9,28,8,0,0,1,0,0,0,0
10,139,5,8,4,1,1,0,0,9,17,24,1,1,0,0,0,0,0
244,5,14,28,4,1,0,1,0,21,14,34,0,0,0,0,0,1,0
387,87,6,9,4,1,1,0,0,10,21,79,1,1,0,0,0,0,0
155,72,11,19,2,1,1,0,0,9,28,33,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
648,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
242,94,5,7,4,1,1,0,0,10,18,1,1,1,0,1,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
20,87,6,9,2,1,1,0,0,10,15,19,1,1,0,0,0,0,0
208,127,18,33,4,1,1,0,0,9,18,8,0,0,0,0,0,0,1
643,84,6,10,4,1,0,1,0,28,16,99,1,1,0,0,0,0,0
244,99,0,0,4,1,0,0,0,63,27,11,0,0,1,0,0,0,0
926,84,6,10,4,1,0,1,0,24,16,37,0,0,0,0,0,1,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
4,59,18,33,4,1,1,0,0,9,18,52,0,0,1,0,0,0,0
946,133,18,33,2,1,1,0,0,9,20,65,0,0,0,1,0,0,0
746,116,18,33,2,0,1,0,0,8,23,23,0,0,1,0,0,0,0
720,152,1,1,4,1,1,0,0,9,16,3,0,0,0,0,1,0,0
242,129,16,30,4,1,0,1,0,18,16,28,0,0,0,1,0,0,0
36,87,6,9,2,1,1,0,0,10,15,7,1,1,0,0,0,0,0
412,13,18,33,2,1,1,0,0,9,18,9,0,0,1,0,0,0,0
261,63,6,12,4,0,1,0,0,10,21,29,0,0,1,0,0,0,0
648,86,17,32,2,1,1,0,0,9,16,32,0,0,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
246,62,7,14,4,1,1,0,0,9,17,38,0,0,0,1,0,0,0
488,3,11,19,2,1,1,0,0,9,28,1,0,0,1,0,0,0,0
946,56,6,11,2,1,0,1,0,9,15,20,1,1,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
40,127,18,33,4,1,1,0,0,9,16,32,0,0,0,0,0,0,1
836,70,7,13,4,1,1,0,0,9,16,35,1,1,0,1,0,0,0
109,50,16,30,2,0,1,0,0,10,21,1,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
8,87,6,9,2,1,1,0,0,9,15,19,1,1,0,0,0,0,0
190,95,18,33,2,1,1,0,0,9,17,25,0,0,0,0,0,1,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
954,146,14,27,4,1,1,0,0,9,21,19,0,0,0,1,1,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,58,16,30,2,1,0,0,0,24,18,109,1,1,0,0,0,0,0
244,83,14,28,4,1,1,0,0,10,14,10,0,0,0,1,0,0,0
777,22,6,11,4,0,1,0,0,9,23,15,0,0,1,0,0,0,0
39,25,18,33,4,1,1,0,0,9,17,38,0,0,1,0,0,0,0
4,70,7,13,4,1,1,0,0,9,25,64,0,0,0,1,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,9,14,16,1,1,0,0,0,0,0
72,130,3,4,4,1,1,0,0,8,15,75,0,0,0,0,0,1,0
20,87,6,9,2,1,1,0,0,10,19,17,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
201,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
242,86,17,32,4,1,0,1,0,29,32,54,0,0,0,1,0,0,0
74,66,5,8,4,1,1,0,0,9,24,21,0,0,1,0,0,0,0
837,87,6,9,4,1,1,0,0,9,16,1,0,0,0,0,0,1,0
116,124,18,33,4,1,1,0,0,8,15,76,0,0,0,0,0,0,1
15,15,3,4,2,1,1,0,0,9,21,35,0,0,0,1,0,0,0
926,84,6,10,3,1,0,1,0,16,16,1,0,0,0,0,0,1,0
174,88,13,23,2,1,1,0,0,9,24,58,0,0,0,0,1,0,0
471,120,5,8,4,1,1,0,0,9,25,8,0,0,1,0,0,0,0
238,27,6,12,2,1,1,0,0,9,25,11,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,10,14,16,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
258,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
226,37,18,33,3,1,1,0,0,10,21,15,0,0,1,0,0,0,0
247,58,16,30,2,1,0,0,0,24,15,111,1,1,0,0,0,0,0
252,55,13,23,4,1,0,1,0,18,21,1,0,0,0,1,0,0,0
588,44,18,33,4,1,1,0,0,9,23,12,0,0,1,0,0,0,0
44,17,18,33,4,0,1,0,0,6,20,71,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
896,45,16,31,4,1,1,0,0,6,20,28,0,0,1,0,0,0,0
260,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
651,86,17,32,2,1,1,0,0,9,19,19,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
334,10,18,33,2,1,1,0,0,9,18,24,1,1,1,0,0,0,0
191,95,18,33,2,1,1,0,0,9,16,12,0,0,1,0,0,0,0
244,106,0,0,4,1,0,1,0,21,17,32,0,0,0,1,0,0,0
651,90,13,23,2,1,1,0,0,9,19,30,0,0,1,0,1,0,0
242,30,1,2,2,1,0,1,0,18,20,20,0,0,1,0,0,0,0
252,137,11,20,4,1,1,0,0,9,23,106,0,0,0,1,0,0,0
4,86,17,32,2,1,1,0,0,9,19,29,0,0,0,0,1,0,0
946,56,6,11,2,1,0,1,0,9,15,20,1,1,1,0,0,0,0
193,95,18,33,4,1,1,0,0,9,17,24,0,0,0,0,0,1,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
712,124,18,33,2,1,1,0,0,10,19,36,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
286,105,18,33,2,0,1,0,0,9,23,45,0,0,1,0,0,0,0
247,14,13,23,4,1,1,0,0,9,23,14,0,0,1,0,0,0,0
965,56,6,11,4,0,1,0,0,7,24,32,0,0,1,0,0,0,0
4,87,6,9,4,1,1,0,0,9,25,41,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,121,15,29,4,1,0,1,0,38,21,40,0,0,0,1,0,0,0
485,11,1,2,2,1,1,0,0,9,27,11,0,0,1,0,0,0,0
118,27,6,12,2,1,1,0,0,10,24,1,1,1,0,0,0,0,0
242,94,5,7,4,1,1,0,0,10,18,1,1,1,0,1,0,0,0
247,138,10,18,2,1,0,1,0,18,17,46,0,0,0,0,0,1,0
478,87,6,9,2,1,1,0,0,9,18,56,0,0,0,0,0,1,0
574,87,6,9,2,1,1,0,0,10,23,56,0,0,0,0,0,1,0
217,54,5,8,4,0,1,0,0,9,23,58,0,0,1,0,0,0,0
714,144,18,33,2,0,1,0,0,9,28,1,0,0,1,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
29,53,13,23,4,1,1,0,0,7,9,80,1,1,0,1,0,0,0
244,83,14,28,4,1,1,0,0,10,19,5,0,0,0,1,1,0,0
452,100,18,33,2,1,1,0,0,9,18,17,0,0,0,0,1,0,0
651,93,5,8,2,1,1,0,0,9,20,20,0,0,1,0,0,0,0
181,47,18,33,2,1,1,0,0,11,15,90,0,0,0,0,0,0,1
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
649,65,13,23,2,1,1,0,0,9,15,18,1,1,0,0,0,0,0
258,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
421,101,18,33,2,1,1,0,0,9,16,1,1,1,0,1,0,0,0
353,98,6,12,2,1,0,0,0,32,20,27,0,0,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
244,83,14,28,4,1,0,1,0,21,16,118,0,0,0,1,0,0,0
240,95,18,33,3,1,1,0,0,11,14,15,0,0,0,1,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
10,139,5,8,4,1,1,0,0,9,17,24,1,1,0,0,0,0,0
4,8,14,28,2,1,1,0,0,9,18,22,0,0,0,0,0,1,0
949,138,10,18,2,1,0,1,0,30,18,23,0,0,0,0,0,1,0
844,56,6,11,2,1,1,0,0,9,25,35,0,0,1,0,0,0,0
567,147,18,33,2,1,1,0,0,9,15,27,0,0,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
30,53,13,23,4,1,1,0,0,8,8,78,1,1,0,1,0,0,0
118,44,18,33,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
250,63,18,33,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
116,124,18,33,4,1,1,0,0,8,15,76,0,0,0,0,0,0,1
250,42,6,12,2,1,0,1,0,19,18,1,0,0,1,0,0,0,0
661,30,1,2,2,1,1,0,0,9,19,1,0,0,1,0,0,0,0
4,63,18,33,2,1,1,0,0,9,16,40,1,1,1,0,0,0,0
8,87,6,9,2,1,1,0,0,9,15,19,1,1,0,0,0,0,0
952,146,14,27,2,1,1,0,0,9,22,8,0,0,0,1,1,0,0
887,90,13,23,4,1,1,0,0,9,21,27,0,0,1,0,1,0,0
4,87,6,9,2,1,1,0,0,9,18,31,0,0,0,1,0,0,0
8,104,5,8,4,1,1,0,0,8,21,102,1,1,0,0,0,0,0
838,70,7,13,4,1,1,0,0,9,24,31,1,1,0,1,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
40,127,18,33,4,1,1,0,0,9,16,32,0,0,0,0,0,0,1
461,100,13,23,2,1,1,0,0,9,18,28,0,0,0,0,1,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
614,118,18,33,2,1,1,0,0,9,23,55,0,0,1,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
96,87,6,9,2,1,1,0,0,10,16,44,1,1,0,0,0,0,0
482,63,18,33,2,1,1,0,0,8,21,18,1,1,1,0,0,0,0
182,125,18,33,2,0,1,0,0,9,22,56,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
239,120,5,8,4,1,1,0,0,10,25,9,0,0,1,0,0,0,0
652,13,18,33,4,1,1,0,0,10,16,8,0,0,0,0,0,0,1
278,65,13,23,2,1,1,0,0,9,15,33,1,1,0,0,0,0,0
913,72,11,19,4,1,1,0,0,8,19,91,0,0,1,0,0,0,0
461,100,13,23,2,1,1,0,0,9,18,28,0,0,0,0,1,0,0
258,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
30,53,13,23,4,1,1,0,0,8,8,78,1,1,0,1,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
960,56,6,11,2,0,1,0,0,9,19,1,0,0,1,0,0,0,0
926,84,6,10,3,1,0,1,0,16,16,1,0,0,0,0,0,1,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
145,120,5,8,4,1,1,0,0,8,23,57,0,0,1,0,0,0,0
36,87,6,9,2,1,1,0,0,10,15,7,1,1,0,0,0,0,0
242,94,5,7,2,1,1,0,0,10,20,1,1,1,0,1,0,0,0
589,98,6,12,4,0,1,0,0,9,26,80,0,0,1,0,0,0,0
29,53,13,23,4,1,1,0,0,7,9,80,1,1,0,1,0,0,0
651,53,13,23,4,1,1,0,0,8,14,33,0,0,1,0,0,0,0
845,92,18,33,4,1,1,0,0,9,14,32,0,0,0,1,0,0,0
348,7,18,33,4,1,1,0,0,9,22,1,0,0,1,0,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
304,24,5,8,4,1,1,0,0,9,17,18,0,0,1,0,0,0,0
421,24,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
925,86,17,32,2,1,1,0,0,9,19,1,0,0,0,0,1,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,110,18,33,4,1,0,0,0,32,16,28,0,0,0,1,0,0,0
40,127,18,33,4,1,1,0,0,9,16,32,0,0,0,0,0,0,1
244,117,14,28,2,1,0,0,0,35,26,22,0,0,1,0,0,0,0
36,87,6,9,2,1,1,0,0,9,15,7,1,1,0,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
118,27,6,12,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
649,93,5,8,2,1,1,0,0,9,20,31,0,0,1,0,0,0,0
242,94,5,7,4,1,1,0,0,10,18,1,1,1,0,1,0,0,0
4,28,16,30,2,1,1,0,0,9,24,14,0,0,1,0,0,0,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
338,115,3,4,4,0,1,0,0,10,21,69,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,41,5,8,4,1,0,0,0,34,18,117,0,0,0,1,0,0,0
893,74,9,17,4,1,1,0,0,9,21,1,0,0,1,0,0,0,0
164,37,18,33,3,0,1,0,0,10,23,15,0,0,1,0,0,0,0
252,63,18,33,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
4,94,5,7,2,1,1,0,0,9,17,1,1,1,0,1,0,0,0
952,87,6,9,2,1,1,0,0,10,18,14,0,0,0,1,0,0,0
247,89,5,8,4,1,0,1,0,73,22,139,1,1,0,1,0,0,0
964,52,5,8,4,0,1,0,0,9,28,110,0,0,1,0,0,0,0
907,137,11,20,4,1,1,0,0,9,21,69,0,0,0,1,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
118,35,5,8,2,1,1,0,0,10,24,1,1,1,0,0,0,0,0
247,89,5,8,4,1,0,1,0,9,17,14,0,0,0,1,0,0,0
20,87,6,9,2,1,1,0,0,10,15,19,1,1,0,0,0,0,0
245,30,1,2,2,1,1,0,0,9,20,1,0,0,1,0,0,0,0
252,15,3,4,2,1,1,0,0,10,22,27,0,0,0,1,0,0,0
236,98,6,12,2,1,1,0,0,9,18,1,0,0,0,1,0,0,0
81,105,18,33,4,0,1,0,0,10,23,56,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
926,16,11,21,4,1,0,1,0,24,16,49,0,0,0,0,0,1,0
456,31,18,33,4,1,1,0,0,9,18,46,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
252,63,18,33,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
146,104,5,8,4,1,1,0,0,9,25,43,0,0,1,0,0,0,0
744,28,16,30,4,1,1,0,0,8,24,71,0,0,1,0,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
471,120,5,8,4,1,1,0,0,10,30,35,0,0,1,0,0,0,0
247,89,5,8,2,1,0,1,0,8,17,129,1,1,0,1,0,0,0
278,65,13,23,2,1,1,0,0,9,14,27,1,1,0,0,0,0,0
242,94,5,7,4,1,1,0,0,10,22,1,1,1,0,1,0,0,0
918,3,11,19,4,1,1,0,0,9,24,40,0,0,1,0,0,0,0
457,100,13,23,2,1,1,0,0,10,18,17,0,0,0,0,1,0,0
387,87,6,9,4,1,1,0,0,10,21,79,1,1,0,0,0,0,0
30,53,13,23,4,1,1,0,0,8,9,80,1,1,0,1,0,0,0
608,124,18,33,2,1,1,0,0,9,16,38,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
603,75,4,5,4,1,0,0,0,20,20,90,0,0,0,1,0,0,0
181,47,18,33,2,1,1,0,0,11,15,90,0,0,0,0,0,0,1
182,43,18,33,2,0,1,0,0,9,22,57,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
741,27,6,12,4,1,1,0,0,8,22,18,0,0,1,0,0,0,0
252,63,18,33,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
704,137,11,20,2,1,1,0,0,9,17,91,1,1,1,0,0,0,0
652,89,5,8,4,1,1,0,0,10,16,8,0,0,0,0,0,0,1
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
746,121,15,29,2,0,1,0,0,8,23,23,0,0,1,0,0,0,0
29,53,13,23,4,1,1,0,0,9,8,78,1,1,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
470,144,18,33,4,1,1,0,0,9,24,37,0,0,1,0,0,0,0
246,15,3,4,2,1,1,0,0,9,17,32,0,0,1,0,0,0,0
828,89,5,8,4,1,1,0,0,10,22,37,0,0,1,0,0,0,0
710,85,5,8,2,1,1,0,0,8,19,35,0,0,1,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
482,104,5,8,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
603,75,4,5,4,1,1,0,0,9,16,52,1,1,0,1,0,0,0
244,151,5,8,4,1,0,0,0,55,24,32,0,0,0,1,0,0,0
246,152,1,1,4,1,0,1,0,18,14,23,0,0,0,0,1,0,0
10,139,5,8,4,1,1,0,0,9,17,24,1,1,0,0,0,0,0
4,100,18,33,2,1,1,0,0,9,14,11,0,0,1,0,1,0,0
830,88,13,23,4,1,1,0,0,8,25,52,0,0,1,0,0,0,0
118,27,6,12,2,1,1,0,0,10,24,1,1,1,0,0,0,0,0
648,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
182,43,18,33,2,0,1,0,0,10,22,56,0,0,1,0,0,0,0
942,44,18,33,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
643,84,6,10,4,1,0,1,0,28,21,97,1,1,0,0,0,0,0
778,88,13,23,2,1,1,0,0,9,17,91,0,0,1,0,0,0,0
603,75,4,5,4,1,1,0,0,9,16,52,1,1,0,1,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
246,152,1,1,2,1,1,0,0,10,25,16,0,0,0,0,1,0,0
8,137,11,20,4,1,1,0,0,9,23,22,0,0,0,1,0,0,0
942,44,18,33,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
836,70,7,13,4,1,1,0,0,9,24,33,1,1,0,1,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
278,65,13,23,2,1,1,0,0,9,14,16,1,1,0,0,0,0,0
412,89,5,8,4,1,1,0,0,9,16,41,0,0,1,0,0,0,0
247,58,16,30,2,1,0,0,0,24,15,111,1,1,0,0,0,0,0
244,117,14,28,4,1,0,1,0,20,28,101,0,0,0,1,0,0,0
960,22,6,11,2,0,1,0,0,9,21,103,0,0,1,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
951,139,5,8,2,1,1,0,0,10,19,6,0,0,0,1,0,0,0
20,87,6,9,2,1,1,0,0,10,15,19,1,1,0,0,0,0,0
913,72,11,19,2,1,1,0,0,10,23,33,0,0,1,0,0,0,0
746,10,18,33,2,0,1,0,0,8,23,23,0,0,1,0,0,0,0
195,95,18,33,2,1,1,0,0,9,17,15,0,0,0,0,0,1,0
246,69,5,8,2,1,0,1,0,8,17,40,0,0,0,1,0,0,0
8,138,10,18,3,1,1,0,0,9,15,108,1,1,1,0,0,0,0
671,70,7,13,2,0,1,0,0,9,20,13,0,0,0,0,1,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
463,50,16,30,4,1,1,0,0,9,20,10,0,0,1,0,0,0,0
8,87,6,9,2,1,1,0,0,9,24,103,0,0,1,0,0,0,0
148,15,3,4,2,0,1,0,0,9,20,22,0,0,1,0,0,0,0
244,11,1,2,2,1,0,1,0,20,17,65,1,1,1,0,0,0,0
260,37,18,33,4,0,1,0,0,9,22,102,0,0,1,0,0,0,0
247,94,5,7,2,1,1,0,0,9,20,1,1,1,0,1,0,0,0
252,55,13,23,2,1,0,1,0,8,13,19,0,0,0,0,0,0,1
190,95,18,33,2,1,1,0,0,9,17,25,0,0,0,0,0,1,0
421,101,18,33,2,1,1,0,0,9,16,1,1,1,0,1,0,0,0
8,40,18,33,4,1,1,0,0,9,18,4,0,0,0,1,0,0,0
926,84,6,10,3,1,0,1,0,16,16,1,0,0,0,0,0,1,0
632,74,9,17,4,1,1,0,0,10,16,57,1,1,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
709,124,18,33,2,1,1,0,0,8,16,38,1,1,0,0,0,0,0
4,121,15,29,2,1,1,0,0,9,23,1,0,0,0,1,0,0,0
190,95,18,33,2,1,1,0,0,8,17,25,0,0,0,0,0,1,0
643,84,6,10,4,1,0,1,0,28,16,99,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
765,37,18,33,4,1,1,0,0,9,24,28,0,0,1,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
603,75,4,5,4,1,1,0,0,9,16,52,1,1,0,1,0,0,0
712,124,18,33,2,1,1,0,0,10,16,38,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,112,14,25,0,1,0,1,0,11,10,10,1,1,0,0,0,0,0
4,31,18,33,4,1,1,0,0,9,22,76,0,0,1,0,0,0,0
6,58,16,30,2,1,1,0,0,9,24,14,0,0,1,0,0,0,0
946,12,5,8,4,1,1,0,0,8,21,74,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,10,14,16,1,1,0,0,0,0,0
190,95,18,33,2,1,1,0,0,8,16,23,0,0,0,0,0,1,0
242,94,5,7,2,1,1,0,0,10,20,1,1,1,0,1,0,0,0
641,80,18,33,3,1,1,0,0,9,14,23,0,0,1,0,0,0,0
4,36,11,20,4,1,1,0,0,9,19,29,1,1,0,1,0,0,0
528,120,5,8,4,1,1,0,0,9,25,8,0,0,1,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
295,56,6,11,4,1,1,0,0,9,21,35,0,0,1,0,0,0,0
632,122,5,8,2,1,1,0,0,9,24,4,1,1,0,0,0,0,0
260,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
10,139,5,8,4,1,1,0,0,9,21,20,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
201,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
14,107,16,30,2,1,1,0,0,8,24,14,0,0,1,0,0,0,0
648,103,13,23,2,1,1,0,0,9,14,20,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
387,87,6,9,2,1,1,0,0,10,21,18,0,0,0,1,0,0,0
275,109,5,8,2,1,1,0,0,10,24,31,0,0,1,0,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
786,56,6,11,4,1,1,0,0,9,23,1,0,0,1,0,0,0,0
662,87,6,9,2,1,1,0,0,9,25,1,0,0,0,0,1,0,0
648,20,5,8,4,1,1,0,0,8,19,114,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
